Date_time,Disposition,Site_name,Site_at,Start_NAD83_East,Start_NAD83_North,End_NAD83_East,End_NAD83_North,Dry_site,System_type,Water_source,Length_m,Width_m,Hour,Minute,End_time,Total_survey_time,Habitat_type,Precipitation,Air_temp_150cm_C,Water_tmp_5cm_C,Relative_humidity,Wind_speed,Floating_veg_perc,Floating_species,Submerged_veg_perc,Submerged_species,Emergent_veg_perc,Emergent_species,Perimeter_veg_perc,Perimeter_species,Comments
2023-05-23T12:08:00Z,none,Home Tank,Elgin Buffer Zone,537903,3505060,NA,NA,no,stock tank,well,74,45,12,08,1216,8,lentic,none,30,27.2,12.9,windy,0,NA,0,NA,15,"grasses, forbs",40,"grasses, forbs",NA
2023-05-23T20:11:00Z,removed,"Turkey Creek, Canelo Project",Canelo,546093,3491491,546787,3492538,no,stream,spring,NA,8,20,11,2055,44,lotic,none,15.6,16.899999999999999,30.9,breezy,5,algae,25,algae,15,"Eleocharis, willow",80,"willow, grasses, Eleocharis, forbs","2/3 RACA juves removed, 80-90mm SVL. Significant drying of pools and complete runs since last survey weeks prior"
2023-05-23T21:20:00Z,none,Jelk's Pond,Canelo,544907,3490711,NA,NA,no,stock tank,spring,75,18,21,20,2131,11,lentic,none,15.6,22.1,29.1,breezy,5,algae,25,"Potamogeton, algae",35,Typha,0,0,NA
2023-05-23T21:32:00Z,none,Jelk's Creek,Canelo,544911,3490736,544984,3490993,no,stream,spring,NA,12,21,32,2152,20,lotic,none,15.6,19,29.1,breezy,15,"Lemma, algae",15,"Potamogeton, algae",80,"Scirpus, Typha, willlow, Potamogeton",100,"grasses, willow, cottonwood, forbs",NA
2023-05-23T21:56:00Z,none,Spartacus Pond,Canelo,544862,3491038,NA,NA,no,stream,spring,4,4,21,56,2203,7,lentic,none,15.6,21,29.1,breezy,0,NA,10,algae,5,"grasses, forbs",40,"grasses, forbs, willow",NA
2023-05-31T20:03:00Z,none,Pyeatt Tank,Canelo,551674,3491760,NA,NA,no,stock tank,well,87,53,20,03,2019,16,lentic,none,17.399999999999999,20.9,30.7,windy,80,"Lemma, algae",25,Potamogeton,10,willow,30,willow,NA
2023-05-31T20:43:00Z,none,"Turkey Creek, Canelo Project",Canelo,546093,3491491,546063,3490632,no,stream,spring,NA,3,20,43,2136,53,lotic,none,14.9,15.2,52.3,windy,0,NA,20,algae,10,"Eleocharis, willow",75,"willow, grasses, Eleocharis, forbs",Creek stretch from Canelo Project House upstream to road crossing completely dry. Forest Service section upstream from road crossing to END UTM only had 2 pools.
2023-06-01T20:30:00Z,observed,Post Canyon,Appleton-Whittell,544945,3493803,545042,3493986,no,stream,spring,NA,4,20,30,2044,14,lotic,none,20.3,20.6,29.7,still,5,algae,70,Potamogeton,0,NA,10,"willow, grasses","RACH in lower pool. Surveyed from parking pool to pool below tinaja. Pools lower, dry upstream."
2023-06-01T21:32:00Z,removed,McDaniel Well Tank,Appleton-Whittell,547466,3493573,NA,NA,no,stock tank,well,9,9,21,32,2213,41,lentic,none,18.3,17.399999999999999,35.799999999999997,still,10,algae,100,Potamogeton,10,Eleocharis,100,Eleocharis,Apx 110mm. In north pond.
2023-06-01T22:35:00Z,observed,Finley Tank,Appleton-Whittell,547991,3496884,NA,NA,no,stock tank,well,13,12,22,35,2310,35,lentic,none,15.3,16.5,47.5,still,50,"Lemma, algae",0,NA,35,"grasses, Eleocharis, Scirpus",50,"Eleocharis, Scirpus, grasses, willow","Frog near bank, under willow. Missed, 170mm. Waited but didn't see it again."
2023-06-01T23:23:00Z,observed,Tellas Tank,Appleton-Whittell,546769,3497848,NA,NA,no,stock tank,well,27,26,23,23,2333,10,lentic,none,15.4,18.5,44.5,still,10,"Lemma, algae",40,"Potamogeton, algae",10,Eleocharis,100,Eleocharis,Water level down (1m)
2023-06-06T20:15:00Z,observed,Springwater Wetland,LCNCA,539161,3518944,NA,NA,no,wetland,spring,111,57,20,15,2028,13,lentic,none,NA,20.9,NA,breezy,15,"Lemma, algae",50,"Potamogeton, algae",75,"grasses, Eleocharis, Scirpus, willow",100,"grasses, Eleocharis, Scirpus, willow","2 adult RACH 70mm SVL, juve 50mm SVL"
2023-06-06T21:11:00Z,observed,Heart Wetlands,LCNCA,538043,3517859,NA,NA,no,wetland,spring,39,19,21,11,2119,8,lentic,none,NA,19.8,NA,breezy,25,"Lemma, algae",75,"Potamogeton, algae",30,"Eleocharis, sedge, grasses",100,"grasses, Eleocharis, sedge",NA
2023-06-06T21:20:00Z,observed,Crescent Wetlands,LCNCA,538110,3517840,NA,NA,no,wetland,spring,30,8,21,20,2127,7,lentic,none,NA,19.2,NA,breezy,10,"Lemma, algae",60,Potamogeton,20,"Eleocharis, sedge, grasses",100,"grasses, sedge, Eleocharis","Native pupfish, topminnon"
2023-06-06T21:29:00Z,observed,Egret Wetlands,LCNCA,538073,3517773,NA,NA,no,wetland,spring,47,21,21,29,2137,8,lentic,none,NA,25.8,NA,breezy,10,Lemma,0,NA,25,"Eleocharis, sedge,  grasses",100,"grasses, Eleocharis, sedge",NA
2023-06-06T21:49:00Z,observed,Empire Gulch Spring,LCNCA,534339,3517030,534180,3516981,no,stream,spring,NA,9,21,49,2209,20,lotic,none,NA,16.899999999999999,NA,still,25,lemma,0,NA,95,forbs,100,"grasses, Eleocharis, cottonwood, willow",Almost 100% emergent veg obscured effective surveying
2023-06-06T22:34:00Z,observed,Road Canyon W.P.,LCNCA,540859,3511398,NA,NA,no,wildlife pond,well,11,8,22,34,2240,6,lentic,none,NA,17.2,NA,breezy,25,"Lemma, algae",80,"Potamogeton, algae",75,"forbs, Potamogeton, grasses",100,grasses,NA
2023-06-06T22:58:00Z,observed,Cottonwood W.P.,LCNCA,536020,3514060,NA,NA,no,wildlife pond,well,40,35,22,58,2307,9,lentic,none,NA,21.5,NA,breezy,15,"Lemma, algae",100,"Potamogeton, algae",40,"Eleocharis, grasses, forbs",100,"Eleocharis, grasses, mesquite",Adult pair observed in amplexus
2023-06-06T23:19:00Z,observed,Maternity Well W.P.,LCNCA,531700,3514054,NA,NA,no,wildlife pond,well,21,21,23,19,2324,5,lentic,none,NA,22.4,NA,still,30,algae,60,algae,25,"grasses, Eleocharis, forbs",100,"grasses, Eleocharis",NA
2023-06-07T20:00:00Z,removed,Lower ODonell Creek,Canelo,545849,3493309,545150,3492703,no,stream,spring,NA,12,20,00,2114,74,lotic,none,12.3,17.8,47.4,still,10,algae,50,"Potamogeton, algae",30,"willow, grasses, Eleocharis, shrubs, Scirpus",80,"trees, grasses, Eleocharis, shrubs,forbs","Removed from below upper dam, 85mm. Lower dam pool dry, a little pool just below (small green sunfish). Many crayfish."
2023-06-07T21:27:00Z,removed,"TNC, Upper",Canelo,544852,3492268,544813,3492004,no,stream,spring,NA,6,21,27,2155,22,lotic,none,17.8,14.9,52.7,still,0,NA,10,algae,20,"willow, grasses, Eleocharis, forbs, Scirpus",100,"willow, grasses, Eleocharis, forbs, shrubs",Removed from long upper pool near outflow (100mm). Gently spooked then came back up a minute later. Veg needs clearing in uppr part of survey. Desert sucker.
2023-06-07T22:00:00Z,removed,"TNC, Lower",Canelo,544875,3492309,544978,3492466,no,stream,spring,NA,4,22,00,2219,19,lotic,none,17.3,15.6,47.3,still,0,NA,10,algae,30,"willow, grasses, Eleocharis, Scirpus, shrubs",100,"trees, grasses, shrubs, Eleocharis, forbs",Removed 90mm from big pool.
2023-06-08T20:26:00Z,none,Cinco Well W.P.,LCNCA,540544,3516508,NA,NA,no,wildlife pond,well,29,27,20,26,2033,7,lentic,none,19.899999999999999,21.5,29.3,still,30,algae,0,NA,5,Eleocharis,100,"grasses, willow, cottonwood, mesquite",NA
2023-06-08T20:51:00Z,observed,Gaucho W.P.,LCNCA,537345,3513945,NA,NA,no,wildlife pond,well,23,16,20,51,2101,10,lentic,none,18.100000000000001,23.2,28.1,still,0,NA,100,Potamogeton,15,Eleocharis,100,"grasses, Eleocharis, shrubs",Water level normal.
2023-06-08T21:19:00Z,none,Bill's W.P,LCNCA,537982,3516405,NA,NA,no,wildlife pond,well,27,20,21,19,2127,8,lentic,none,15.5,19.600000000000001,43.6,still,100,algae,0,NA,10,Hydrocotyl,80,"Hydrocotyl, grasses",Water level lower than normal.
2023-06-08T21:45:00Z,observed,Karen's Tank,LCNCA,534403,3517385,NA,NA,no,stock tank,well,40,25,21,45,2153,8,lentic,none,21,20,24.5,breezy,0,NA,0,NA,0,NA,10,grasses,In water. Level normal.
2023-06-08T22:18:00Z,observed,Empire Well W.P.,LCNCA,531033,3516382,NA,NA,no,wildlife pond,well,24,22,22,18,2228,10,lentic,none,19.399999999999999,23,31.5,still,5,Hydrocotyl,100,Potamogeton,20,"Eleocharis, bidens",100,"grasses, Eleocharis, shrubs, mesquite",Water flowing. Belostomatids.
2023-06-13T16:30:00Z,observed,Babacomari House Pond,Babacomari,552083,3499621,NA,NA,no,pond,runoff,NA,NA,16,30,1650,20,lentic,none,n/a,n/a,n/a,windy,15,"Lemma, algae",50,"Potamogeton, algae",10,"Typha, forbs",100,"grasses, willow, cottonwood, shrubs, forbs","Occasional calling. Dipped out eggmass with bucket, easily broke up, slug stage larvae. Ring of veg around perimeter made detection difficult."
2023-06-13T16:50:00Z,observed,Drainage Pond,Babacomari,552051,3499763,NA,NA,no,stock tank,runoff,100,40,16,50,1700,10,lentic,none,n/a,n/a,n/a,windy,5,algae,5,algae,75,Eleocharis,90,"grasses, Eleocharis, shrubs, mesquite, cottonwood",Wet-meadow-like area north of swimming pool and east of house pond. Overflow from house pd. Has been full since last monsoon. Shallow <1m.
2023-06-13T20:16:00Z,observed,Lower ODonell Creek,Canelo,545849,3493309,545150,3492703,no,stream,spring,NA,6,20,16,2139,83,lotic,none,13.1,18.600000000000001,47.5,breezy,0,NA,10,algae,20,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs",Survey start at downstream 'Dam 2' on AWRR; end at Forest Service/TNC border fence.
2023-06-13T21:44:00Z,observed,"TNC, Lower",Canelo,544875,3492309,544978,3492466,no,stream,spring,NA,4,21,44,2159,15,lotic,none,12.1,15,50.5,breezy,0,NA,10,algae,30,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs",NA
2023-06-14T17:00:00Z,none,Agua Cercada Tank,RU1,469595,3482070,NA,NA,no,stock tank,runoff,NA,NA,17,00,1708,8,lentic,none,n/a,n/a,n/a,breezy,0,NA,0,NA,0,NA,0,0,NA
2023-06-14T20:25:00Z,observed,Jelk's Pond,Canelo,544907,3490711,NA,NA,no,stock tank,spring,58,16,20,25,2033,8,lentic,none,21.2,19.5,13.6,breezy,0,NA,30,"Potamogeton, algae",5,Typha,5,grasses,2 hours of veg cutting performed on emergent typha previous day
2023-06-14T20:34:00Z,removed,Jelk's Creek,Canelo,544911,3490736,544984,3490993,no,stream,spring,NA,12,20,34,2100,26,lotic,none,21.2,18.2,13.6,breezy,15,"Lemma, algae",15,"Potamogeton, algae",65,"Scirpus, Typha, willlow, Potamogeton",100,"grasses, willow, cottonwood, forbs","2 RACA juves removed, 80-90mm SVL"
2023-06-14T21:19:00Z,observed,"TNC, Upper",Canelo,544852,3492268,544813,3492004,no,stream,spring,NA,6,21,19,2145,26,lotic,none,17.2,14.5,26.5,breezy,0,NA,10,algae,20,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs",Water level dropping significantly in lower stretch of survey
2023-06-15T20:24:00Z,observed,Lower Empire Gulch,LCNCA,538681,3518612,538779,3519035,no,stream,spring,NA,6,20,24,2115,51,lotic,none,15.3,21.2,34.4,still,15,"Lemma, algae",5,algae,20,"willow, Scirpus, Eleocharis, forbs",100,"willow, Scirpus, Eleocharis, forbs",NA
2023-06-15T20:36:00Z,none,McDaniel Well Tank,Appleton-Whittell,547466,3493573,NA,NA,no,stock tank,well,9,9,20,36,2044,8,lentic,none,n/a,n/a,n/a,still,10,algae,100,Potamogeton,10,Eleocharis,100,Eleocharis,Apx 110mm. In north pond.
2023-06-15T21:06:00Z,removed,Finley Tank,Appleton-Whittell,547991,3496884,NA,NA,no,stock tank,well,13,12,21,06,2115,9,lentic,none,n/a,n/a,n/a,still,10,"Lemma, algae",0,NA,10,"grasses, Eleocharis, Scirpus",50,"Eleocharis, Scirpus, grasses, willow","Removed 180mm female, ripe eggs, large oviducts. Frog had small wound on chest from RJ's previous near miss."
2023-06-20T21:41:00Z,observed,Cemetery Tank,Cobre Ridge BZ,472838,3483637,NA,NA,no,stock tank,runoff,NA,NA,21,41,2150,9,lentic,none,25.3,23.6,23.8,still,5,algae,15,algae,0,NA,0,0,In water. Fish jumping.
2023-06-20T22:22:00Z,observed,Chulo Tank,Cobre Ridge BZ,470443,3483376,NA,NA,no,stock tank,runoff,NA,NA,22,22,2240,20,lentic,none,23.6,23.1,33.700000000000003,still,0,NA,0,NA,5,grasses,80,grasses,NA
2023-06-21T14:20:00Z,observed,Chulo Tank,Cobre Ridge BZ,470443,3483376,NA,NA,no,stock tank,runoff,NA,NA,14,20,1542,22,lentic,none,33.799999999999997,26.7,21.3,still,0,NA,0,NA,5,grasses,80,grasses,NA
2023-06-21T17:04:00Z,observed,Coches Tank,Cobre Ridge BZ,460041,3481169,NA,NA,no,stock tank,runoff,NA,NA,17,04,1718,14,lentic,none,31.6,29.3,22,breezy,0,NA,0,NA,0,NA,25,"grasses, willow",All in NW corner/bank
2023-06-21T18:09:00Z,observed,Frog Tank,RU1,465419,3485055,NA,NA,no,stock tank,runoff,NA,NA,18,09,1815,6,lentic,none,29,25.8,25.6,breezy,0,NA,0,NA,0,NA,0,0,Most on east & south banks.
2023-06-21T20:31:00Z,observed,Watergate Tank,Cobre Ridge BZ,465415,3489074,NA,NA,no,stock tank,runoff,NA,NA,20,31,2040,9,lentic,none,24.4,25.2,35.4,still,0,NA,0,NA,0,NA,0,0,Water level low.
2023-06-21T21:15:00Z,observed,False Tank,Cobre Ridge BZ,463919,3489271,NA,NA,no,stock tank,runoff,NA,NA,21,15,2125,10,lentic,none,23.6,24.1,42.3,still,0,NA,0,NA,0,NA,0,0,Water level low.
2023-06-28T23:45:00Z,translocated,Alamito Tank,Cobre Ridge BZ,462976,3484700,NA,NA,no,stock tank,runoff,NA,NA,23,45,2355,10,lentic,none,n/a,n/a,n/a,still,0,NA,0,NA,0,NA,0,0,"RACH RELEASE! Adults: 16 male, 16 female. Collected from Rudy Ronquillo. All healthy upon release."
2023-06-29T00:40:00Z,translocated,Agua Cercada Tank,RU1,469595,3482070,NA,NA,no,stock tank,runoff,NA,NA,00,40,55,15,lentic,none,n/a,n/a,n/a,still,0,NA,0,NA,0,NA,0,0,"RACH RELEASE! 100 larvae from Rudy Ronquillo, all healthy."
2023-06-29T17:28:00Z,none,Jelk's Creek,Canelo,544911,3490736,544984,3490993,no,stream,spring,NA,12,17,28,1811,43,lotic,none,31,23.9,20.9,breezy,15,"algae, Lemma",15,"Potamogeton, algae",65,"Scirpus, Typha, willlow, Potamogeton",100,"grasses, willow, cottonwood, forbs",End pool in creek dry. Sparticus & Romulus in TNC dry.
2023-06-29T18:30:00Z,removed,Border Tank,Canelo,541581,3483029,NA,NA,no,stock tank,runoff,28,24,18,30,1900,30,lentic,none,30,27.1,16,breezy,10,Potamogeton,40,"Potamogeton, algae",20,Scirpus,5,Scirpus,65-75mm SVL. Bulrush has grown significantly from last cutting. Veg mgmt should be considered.
2023-06-29T19:06:00Z,removed,Canelo Tank,Canelo,542158,3483941,NA,NA,no,stock tank,runoff,19,18,19,06,2000,54,lentic,steady,27.5,25.9,16.899999999999999,still,40,Potamogeton,90,Potamogeton,0,NA,0,0,65-75mm SVL.
2023-06-29T20:35:00Z,none,"TNC, Lower",Canelo,544875,3492309,544978,3492466,no,stream,spring,NA,4,20,35,2200,25,lotic,none,21,19.100000000000001,34.5,still,0,NA,10,algae,30,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs",3 survey laps performed.
2023-06-29T20:35:00Z,removed,"TNC, Upper",Canelo,544852,3492268,544813,3492004,no,stream,spring,NA,6,20,35,2200,25,lotic,none,21,18.399999999999999,34.5,still,0,NA,10,algae,20,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs","80mm SVL. 3 laps performed, RACA was obs/rem on 3rd lap."
2023-06-29T22:12:00Z,none,Jelk's Pond,Canelo,544907,3490711,NA,NA,no,stock tank,spring,53,15,22,12,2222,10,lentic,none,21,21.3,30.8,still,0,NA,30,"Potamogeton, algae",5,Typha,5,grasses,NA
2023-06-29T22:23:00Z,removed,Jelk's Creek,Canelo,544911,3490736,544984,3490993,no,stream,spring,NA,12,22,23,2255,32,lotic,none,21,20.5,30.8,still,15,"Lemma, algae",15,"Potamogeton, algae",65,"Scirpus, Typha, willlow, Potamogeton",100,"grasses, willow, cottonwood, forbs",85mm SVL
2023-07-05T16:42:00Z,observed,Jack Daniels Dam,Elgin Buffer Zone,547974,3505155,NA,NA,no,stock tank,runoff,120,30,16,42,1705,23,lentic,none,34.5,29.3,17.399999999999999,breezy,5,algae,10,algae,0,NA,60,grasses,NA
2023-07-05T17:59:00Z,none,Mustang Dam,Elgin Buffer Zone,552730,3505274,NA,NA,no,stock tank,runoff,50,27,17,59,1812,13,lentic,none,33,26,17,breezy,0,NA,0,NA,0,NA,5,willow,"Water level very low, about 5ft below dam."
2023-07-05T18:52:00Z,none,BZ 10,Elgin Buffer Zone,552890,3508322,NA,NA,no,stock tank,runoff,85,60,18,52,1900,7,lentic,none,31.5,26,16.100000000000001,still,0,NA,0,NA,0,NA,0,0,NA
2023-07-05T20:52:00Z,observed,Hospital Tank,Clyne/Sands,547227,3512978,NA,NA,no,stock tank,runoff,92,48,20,52,2120,27,lentic,none,26,25.9,21.8,still,0,NA,5,algae,0,NA,0,0,40-50mm. 71 juv RACH collected for translocation to Cinco Well WP at LCNCA
2023-07-05T22:10:00Z,translocated,Cinco Well W.P.,LCNCA,540544,3516508,NA,NA,no,wildlife pond,well,25,24,22,10,2222,12,lentic,none,22.2,24,30,still,90,algae,20,Potamogeton,0,NA,40,"grasses, willow, Eleocharis",RACH juvs translocated from Hospital Tk. 40-50mm
2023-07-06T15:45:00Z,removed,Border Tank,Canelo,541581,3483029,NA,NA,no,stock tank,runoff,26,25,15,45,1930,45,lentic,none,30.8,25.9,19.600000000000001,still,20,Potamogeton,45,"Potamogeton, algae",10,Scirpus,5,Scirpus,70-80mm SVL
2023-07-06T20:42:00Z,none,"TNC, Lower",Canelo,544875,3492309,544978,3492466,no,stream,spring,NA,3,20,42,2133,51,lotic,none,23.1,20.9,43.1,still,0,NA,5,algae,15,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs",3 survey laps.
2023-07-06T20:42:00Z,none,"TNC, Upper",Canelo,544852,3492268,544813,3492004,no,stream,spring,NA,6,20,42,2133,51,lotic,none,23.1,18.8,43.1,still,0,NA,10,algae,20,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs",3 laps performed
2023-07-06T21:53:00Z,none,Jelk's Creek,Canelo,544911,3490736,544984,3490993,no,stream,spring,NA,12,21,53,2223,30,lotic,none,27.5,22.3,26.7,still,15,"Lemma, algae",15,"Potamogeton, algae",65,"Scirpus, Typha, willlow, Potamogeton",100,"grasses, willow, cottonwood, forbs",85mm SVL
2023-07-06T21:53:00Z,none,Jelk's Pond,Canelo,544907,3490711,NA,NA,no,stock tank,spring,58,16,21,53,2203,10,lentic,none,27.5,22.5,26.7,still,5,algae,80,algae,5,"grasses, Typha",20,"grasses, Typha",NA
2023-07-11T16:00:00Z,observed,Maternity Well W.P.,LCNCA,531700,3514054,NA,NA,no,wildlife pond,well,18,16,16,00,1620,20,lentic,none,31.8,29.4,39.700000000000003,windy,30,algae,40,algae,20,"grasses, Eleocharis, forbs",100,"grasses, Eleocharis, forbs",40mm SVL
2023-07-11T16:55:00Z,none,BZ 2,Elgin Buffer Zone,552314,3509152,NA,NA,no,stock tank,runoff,27,27,16,55,1702,7,lentic,none,27.5,31.6,53.7,windy,10,algae,0,NA,0,NA,0,0,Just rained half hour prior to survey.
2023-07-11T17:15:00Z,none,Beck Tank,Elgin Buffer Zone,536214,3506957,NA,NA,yes,stock tank,runoff,NA,NA,17,15,1716,1,lentic,none,n/a,n/a,n/a,windy,0,NA,0,NA,0,NA,0,0,DRY
2023-07-11T17:41:00Z,none,Johnson Tank,Elgin Buffer Zone,537207,3510687,NA,NA,no,stock tank,runoff,40,31,17,41,1750,9,lentic,none,27.2,26.1,56.5,windy,0,NA,0,NA,0,NA,0,0,Substantial rain within hour before survey.
2023-07-11T18:25:00Z,none,Home Tank,Elgin Buffer Zone,537926,3505018,NA,NA,no,stock tank,runoff,38,37,18,25,1830,5,lentic,none,25.5,28.1,71.2,windy,0,NA,0,NA,0,NA,0,0,Well is off.
2023-07-11T20:22:00Z,removed,Lower ODonell Creek,Canelo,545849,3493309,545150,3492703,no,stream,spring,NA,6,20,22,2118,56,lotic,none,22,18.399999999999999,92.8,still,0,NA,10,algae,20,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs",90-100mm SVL
2023-07-11T21:28:00Z,none,"TNC, Lower",Canelo,544875,3492309,544978,3492466,no,stream,spring,NA,3,21,28,2149,21,lotic,none,21.4,21.4,100,still,0,NA,5,algae,15,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs",2 survey laps.
2023-07-11T21:28:00Z,removed,"TNC, Upper",Canelo,544852,3492268,544813,3492004,no,stream,spring,NA,5,21,28,2208,40,lotic,none,21.4,18.7,100,still,0,NA,10,algae,20,"willow, grasses, Eleocharis, forbs",100,"willow, grasses, Eleocharis, forbs","95mm SVL. 2 survey laps, frog observed on 2nd lap."
2023-07-12T16:42:00Z,none,Fish Tank,Canelo,541900,3486098,NA,NA,no,stock tank,runoff,28,24,16,42,1650,8,lentic,none,27.2,26.7,54.2,breezy,50,algae,100,"Potamogeton, algae",0,NA,0,0,NA
2023-07-12T18:05:00Z,none,Middle Canyon Tank,Canelo,544728,3483282,NA,NA,no,stock tank,runoff,25,25,18,05,1812,7,lentic,none,28,25.3,53.7,breezy,5,algae,100,Potamogeton,0,NA,0,0,NA
2023-07-12T19:01:00Z,none,Pauline Tank,Canelo,546283,3483274,NA,NA,no,stock tank,runoff,33,13,19,01,1908,7,lentic,none,26.3,25.8,52.4,breezy,0,NA,0,NA,0,NA,0,0,NA
2023-07-12T20:26:00Z,removed,"Turkey Creek, Canelo Project",Canelo,546093,3491491,546787,3492538,no,stream,spring,NA,6,20,26,2113,47,lotic,none,25.1,25.8,71.5,breezy,5,algae,20,algae,10,"Eleocharis, willow",75,"willow, grasses, Eleocharis, forbs",Removed 135mm & 75mm. Sunfish obs.
2023-07-12T21:38:00Z,removed,Jelk's Pond,Canelo,544907,3490711,NA,NA,no,stock tank,spring,50,18,21,38,2154,16,lentic,none,24.4,23.9,76.900000000000006,still,5,algae,80,algae,5,"grasses, Typha",20,"grasses, Typha",Subadult @ 120mm SVL
2023-07-12T21:55:00Z,removed,Jelk's Creek,Canelo,544911,3490736,544984,3490993,no,stream,spring,NA,12,21,55,2117,22,lotic,none,24.4,23,76.900000000000006,still,15,"Lemma, algae",15,"Potamogeton, algae",65,"Scirpus, Typha, willlow, Potamogeton",100,"grasses, willow, cottonwood, forbs",Subadult @ 120mm SVL
2023-07-13T21:20:00Z,observed,Mineral Lake,Cobre Ridge BZ,477937,3480500,NA,NA,no,pond,runoff,n/r,n/r,21,20,2155,35,lentic,none,24.8,27.1,84.6,still,0,NA,5,milfoil,10,"Typha, willow, grasses",100,"grasses, Typha, shrubs, trees",NA
2023-07-13T22:06:00Z,none,Town Lake,Cobre Ridge BZ,477687,3480550,NA,NA,no,pond,runoff,n/r,n/r,22,06,2315,69,lentic,none,24.8,n/a,84.6,still,10,algae,75,"Potamogeton, algae",30,"Typha, grasses, forbs, willow",80,"grass, shrubs, forbs, willow",NA
2023-07-18T18:02:00Z,none,Muleshoe Tank,Cobre Ridge BZ,468805,3488245,NA,NA,no,stock tank,runoff,23,15,18,02,1807,5,lentic,none,31.6,30.1,37.200000000000003,windy,0,NA,0,NA,0,NA,0,0,NA
2023-07-18T18:28:00Z,none,Double Tank,Cobre Ridge BZ,470838,3487347,NA,NA,no,stock tank,runoff,13,8,18,28,1832,4,lentic,none,31.4,30.7,35.6,windy,0,NA,0,NA,0,NA,0,0,NA
2023-07-18T18:54:00Z,none,Cemetery Tank,Cobre Ridge BZ,472838,3483637,NA,NA,no,stock tank,runoff,71,50,18,54,1932,36,lentic,none,30.5,28.8,45.7,windy,0,NA,0,NA,0,NA,0,0,Cows present. Intermittent rain.
2023-07-18T20:51:00Z,observed,Papago Tanks,Cobre Ridge BZ,476721,3483479,NA,NA,no,stock tank,runoff,119,108,20,51,2115,24,lentic,none,29.8,28.7,38.6,windy,30,algae,40,algae,5,willow,10,willow,"North 119x108m, south 82x81m. Sunfish. Storm cell/rain came through within hour of survey (before survey)"
2023-07-18T21:35:00Z,observed,Ruby Lakes,Cobre Ridge BZ,477245,3478528,NA,NA,no,stock tank,runoff,n/r,n/r,21,35,2218,43,lentic,none,26.3,25.8,60.2,still,40,Lemma,0,NA,15,"willow grasses, forbs",80,"willow grasses, forbs",Lampropeltis knoblochi adult observed (photos taken)
2023-07-18T22:37:00Z,observed,Corner Tank,Cobre Ridge BZ,474252,3482969,NA,NA,no,stock tank,runoff,22,10,22,37,2243,6,lentic,none,25.4,27.4,66.099999999999994,still,0,NA,0,NA,0,NA,0,0,NA
2023-07-18T23:17:00Z,observed,Arrastra Tank,Cobre Ridge BZ,471146,3485345,NA,NA,no,stock tank,runoff,42,15,23,17,2330,13,lentic,none,29.9,27.8,39.4,still,0,NA,60,"forbs, algae",5,"forbs, algae",100,grasses,Chorus.
