"Date","surveyors","taxon","Species","No_Obs","Adult","Adults_removed","Juv","Juv_removed","Larvae","Larvae_removed","Egg_mass","Disposition","County","Site_name","Site_at","Start_NAD83_East","Start_NAD83_North","End_NAD83_East","End_NAD83_North","Dry_site","System_type","Water_source","Length_m","Width_m","Start_time","End_time","Total_survey_time","Habitat_type","Precipitation","Air_temp_150cm_C","Water_tmp_5cm_C","Relative_humidity","Wind_speed","Floating_veg_perc","Floating_species","Submerged_veg_perc","Submerged_species","Emergent_veg_perc","Emergent_species","Perimeter_veg_perc","Perimeter_species","Grazing_activity","Comments","Final_Start_NAD83_East","Final_Start_NAD83_North"
2023-06-01,"CLP, RJV","FROG","RACA",1,1,0,0,0,0,0,0,"observed","Santa Cruz","Finley Tank","Appleton-Whittell",547991,3496884,NA,NA,"no","stock tank","well","13","12","2235","2310",35,"lentic","none","15.3","16.5","47.5","still","50","Lemma, algae","0","0","35","grasses, Eleocharis, Scirpus","50","Eleocharis, Scirpus, grasses, willow","none","Frog near bank, under willow. Missed, 170mm. Waited but didn't see it again.",NA,NA
2023-06-01,"CLP, RJV","FROG","RACH",11,11,0,0,0,0,0,0,"observed","Santa Cruz","Tellas Tank","Appleton-Whittell",546769,3497848,NA,NA,"no","stock tank","well","27","26","2323","2333",10,"lentic","none","15.4","18.5","44.5","still","10","Lemma, algae","40","Potamogeton, algae","10","Eleocharis","100","Eleocharis","none","Water level down (1m)",NA,NA
2023-06-06,"JML, RJV","FROG","RACH",3,2,0,1,0,0,0,0,"observed","Pima","Springwater Wetland","LCNCA",539161,3518944,NA,NA,"no","wetland","spring","111","57","2015","2028",13,"lentic","none","n/r","20.9","n/r","breezy","15","Lemma, algae","50","Potamogeton, algae","75","grasses, Eleocharis, Scirpus, willow","100","grasses, Eleocharis, Scirpus, willow","fenced","2 adult RACH 70mm SVL, juve 50mm SVL",NA,NA
2023-06-06,"JML, RJV","FROG","RACH",4,4,0,0,0,0,0,0,"observed","Pima","Heart Wetlands","LCNCA",538043,3517859,NA,NA,"no","wetland","spring","39","19","2111","2119",8,"lentic","none","n/r","19.8","n/r","breezy","25","Lemma, algae","75","Potamogeton, algae","30","Eleocharis, sedge, grasses","100","grasses, Eleocharis, sedge","none",NA,NA,NA
2023-06-06,"JML, RJV","FROG","RAYA",1,1,0,0,0,0,0,0,"observed","Pima","Heart Wetlands","LCNCA",538043,3517859,NA,NA,"no","wetland","spring","39","19","2111","2119",8,"lentic","none","n/r","19.8","n/r","breezy","25","Lemma, algae","75","Potamogeton, algae","30","Eleocharis, sedge, grasses","100","grasses, Eleocharis, sedge","none",NA,NA,NA
2023-06-06,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Pima","Crescent Wetlands","LCNCA",538110,3517840,NA,NA,"no","wetland","spring","30","8","2120","2127",7,"lentic","none","n/r","19.2","n/r","breezy","10","Lemma, algae","60","Potamogeton","20","Eleocharis, sedge, grasses","100","grasses, sedge, Eleocharis","none","Native pupfish, topminnon",NA,NA
2023-06-06,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Pima","Egret Wetlands","LCNCA",538073,3517773,NA,NA,"no","wetland","spring","47","21","2129","2137",8,"lentic","none","n/r","25.8","n/r","breezy","10","Lemma","0","0","25","Eleocharis, sedge,  grasses","100","grasses, Eleocharis, sedge","none",NA,NA,NA
2023-06-06,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Pima","Empire Gulch Spring","LCNCA",534339,3517030,534180,3516981,"no","stream","spring",NA,"9","2149","2209",20,"lotic","none","n/r","16.899999999999999","n/r","still","25","lemma","0","0","95","forbs","100","grasses, Eleocharis, cottonwood, willow","sign","Almost 100% emergent veg obscured effective surveying",NA,NA
2023-06-06,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Pima","Road Canyon W.P.","LCNCA",540859,3511398,NA,NA,"no","wildlife pond","well","11","8","2234","2240",6,"lentic","none","n/r","17.2","n/r","breezy","25","Lemma, algae","80","Potamogeton, algae","75","forbs, Potamogeton, grasses","100","grasses","fenced",NA,NA,NA
2023-06-06,"JML, RJV","FROG","RACH",21,4,0,17,0,0,0,0,"observed","Pima","Cottonwood W.P.","LCNCA",536020,3514060,NA,NA,"no","wildlife pond","well","40","35","2258","2307",9,"lentic","none","n/r","21.5","n/r","breezy","15","Lemma, algae","100","Potamogeton, algae","40","Eleocharis, grasses, forbs","100","Eleocharis, grasses, mesquite","fenced","Adult pair observed in amplexus",NA,NA
2023-06-06,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Pima","Maternity Well W.P.","LCNCA",531700,3514054,NA,NA,"no","wildlife pond","well","21","21","2319","2324",5,"lentic","none","n/r","22.4","n/r","still","30","algae","60","algae","25","grasses, Eleocharis, forbs","100","grasses, Eleocharis","fenced",NA,NA,NA
2023-06-07,"CLP","FROG","RACA",1,0,0,1,1,0,0,0,"removed","Santa Cruz","Lower ODonell Creek","Canelo",545849,3493309,545150,3492703,"no","stream","spring",NA,"12","2000","2114",74,"lotic","none","12.3","17.8","47.4","still","10","algae","50","Potamogeton, algae","30","willow, grasses, Eleocharis, shrubs, Scirpus","80","trees, grasses, Eleocharis, shrubs,forbs","none","Removed from below upper dam, 85mm. Lower dam pool dry, a little pool just below (small green sunfish). Many crayfish.",NA,NA
2023-06-07,"CLP","FROG","RACA",1,0,0,1,1,0,0,0,"removed","Santa Cruz","TNC, Upper","Canelo",544852,3492268,544813,3492004,"no","stream","spring",NA,"6","2127","2155",22,"lotic","none","17.8","14.9","52.7","still","0","0","10","algae","20","willow, grasses, Eleocharis, forbs, Scirpus","100","willow, grasses, Eleocharis, forbs, shrubs","none","Removed from long upper pool near outflow (100mm). Gently spooked then came back up a minute later. Veg needs clearing in uppr part of survey. Desert sucker.",NA,NA
2023-06-07,"CLP","FROG","RACA",1,0,0,1,1,0,0,0,"removed","Santa Cruz","TNC, Lower","Canelo",544875,3492309,544978,3492466,"no","stream","spring",NA,"4","2200","2219",19,"lotic","none","17.3","15.6","47.3","still","0","0","10","algae","30","willow, grasses, Eleocharis, Scirpus, shrubs","100","trees, grasses, shrubs, Eleocharis, forbs","none","Removed 90mm from big pool.",NA,NA
2023-06-08,"CLP, JML, RJV","none","none",0,0,0,0,0,0,0,0,"seined","Santa Cruz","Upper Tank","Canelo",542419,3483076,NA,NA,"no","stock tank","runoff",NA,NA,"1520","1540",20,"lentic","none","n/a","n/a","n/a","breezy","0","0","0","0","0","0","0","0","sign","2 seine passes = 0 (only a few Belo's). Good coverage. Water level low.",NA,NA
2023-06-08,"CLP, JML, RJV","none","none",0,0,0,0,0,0,0,0,"none","Pima","Cinco Well W.P.","LCNCA",540544,3516508,NA,NA,"no","wildlife pond","well","29","27","2026","2033",7,"lentic","none","19.899999999999999","21.5","29.3","still","30","algae","0","0","5","Eleocharis","100","grasses, willow, cottonwood, mesquite","fenced",NA,NA,NA
2023-06-08,"CLP, JML, RJV","FROG","RACH",35,0,0,32,0,3,0,0,"observed","Pima","Gaucho W.P.","LCNCA",537345,3513945,NA,NA,"no","wildlife pond","well","23","16","2051","2101",10,"lentic","none","18.100000000000001","23.2","28.1","still","0","0","100","Potamogeton","15","Eleocharis","100","grasses, Eleocharis, shrubs","fenced","Water level normal.",NA,NA
2023-06-08,"CLP, JML, RJV","none","none",0,0,0,0,0,0,0,0,"none","Pima","Bill's W.P","LCNCA",537982,3516405,NA,NA,"no","wildlife pond","well","27","20","2119","2127",8,"lentic","none","15.5","19.600000000000001","43.6","still","100","algae","0","0","10","Hydrocotyl","80","Hydrocotyl, grasses","fenced","Water level lower than normal.",NA,NA
2023-06-08,"CLP, JML, RJV","FROG","BUAL",5,5,0,0,0,0,0,0,"observed","Pima","Karen's Tank","LCNCA",534403,3517385,NA,NA,"no","stock tank","well","40","25","2145","2153",8,"lentic","none","21","20","24.5","breezy","0","0","0","0","0","0","10","grasses","sign","In water. Level normal.",NA,NA
2023-06-08,"CLP, JML, RJV","FROG","RACH",1,0,0,1,0,0,0,0,"observed","Pima","Empire Well W.P.","LCNCA",531033,3516382,NA,NA,"no","wildlife pond","well","24","22","2218","2228",10,"lentic","none","19.399999999999999","23","31.5","still","5","Hydrocotyl","100","Potamogeton","20","Eleocharis, bidens","100","grasses, Eleocharis, shrubs, mesquite","fenced","Water flowing. Belostomatids.",NA,NA
2023-06-08,"CLP, JML, RJV","SNAKE","TH??",1,0,0,1,0,0,0,0,"observed","Pima","Empire Well W.P.","LCNCA",531033,3516382,NA,NA,"no","wildlife pond","well","24","22","2218","2228",10,"lentic","none","19.399999999999999","23","31.5","still","5","Hydrocotyl","100","Potamogeton","20","Eleocharis, bidens","100","grasses, Eleocharis, shrubs, mesquite","fenced","In middle of tank, didn't get a good look.",NA,NA
2023-06-13,"CLP","FROG","RACA",23,17,0,5,0,0,0,1,"observed","Santa Cruz","Babacomari House Pond","Babacomari",552083,3499621,NA,NA,"no","pond","runoff",NA,NA,"1630","1650",20,"lentic","none","n/a","n/a","n/a","windy","15","Lemma, algae","50","Potamogeton, algae","10","Typha, forbs","100","grasses, willow, cottonwood, shrubs, forbs","sign","Occasional calling. Dipped out eggmass with bucket, easily broke up, slug stage larvae. Ring of veg around perimeter made detection difficult.",NA,NA
2023-06-13,"CLP","FROG","RACA",20,0,0,20,0,0,0,0,"observed","Santa Cruz","Drainage Pond","Babacomari",552051,3499763,NA,NA,"no","stock tank","runoff","100","40","1650","1700",10,"lentic","none","n/a","n/a","n/a","windy","5","algae","5","algae","75","Eleocharis","90","grasses, Eleocharis, shrubs, mesquite, cottonwood","sign","Wet-meadow-like area north of swimming pool and east of house pond. Overflow from house pd. Has been full since last monsoon. Shallow <1m.",NA,NA
2023-06-13,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Santa Cruz","Lower ODonell Creek","Canelo",545849,3493309,545150,3492703,"no","stream","spring",NA,"6","2016","2139",83,"lotic","none","13.1","18.600000000000001","47.5","breezy","0","0","10","algae","20","willow, grasses, Eleocharis, forbs","100","willow, grasses, Eleocharis, forbs","none","Survey start at downstream 'Dam 2' on AWRR; end at Forest Service/TNC border fence.",NA,NA
2023-06-13,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Santa Cruz","TNC, Lower","Canelo",544875,3492309,544978,3492466,"no","stream","spring",NA,"4","2144","2159",15,"lotic","none","12.1","15","50.5","breezy","0","0","10","algae","30","willow, grasses, Eleocharis, forbs","100","willow, grasses, Eleocharis, forbs","none",NA,NA,NA
2023-06-14,"CLP","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Agua Cercada Tank","RU1",469595,3482070,NA,NA,"no","stock tank","runoff",NA,NA,"1700","1708",8,"lentic","none","n/a","n/a","n/a","breezy","0","0","0","0","0","0","0","0","sign",NA,NA,NA
2023-06-14,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","58","16","2025","2033",8,"lentic","none","21.2","19.5","13.6","breezy","0","0","30","Potamogeton, algae","5","Typha","5","grasses","sign","2 hours of veg cutting performed on emergent typha previous day",NA,NA
2023-06-14,"JML, RJV","FROG","RACA",2,0,0,2,2,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544984,3490993,"no","stream","spring",NA,"12","2034","2100",26,"lotic","none","21.2","18.2","13.6","breezy","15","Lemma, algae","15","Potamogeton, algae","65","Scirpus, Typha, willlow, Potamogeton","100","grasses, willow, cottonwood, forbs","sign","2 RACA juves removed, 80-90mm SVL",NA,NA
2023-06-14,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"observed","Santa Cruz","TNC, Upper","Canelo",544852,3492268,544813,3492004,"no","stream","spring",NA,"6","2119","2145",26,"lotic","none","17.2","14.5","26.5","breezy","0","0","10","algae","20","willow, grasses, Eleocharis, forbs","100","willow, grasses, Eleocharis, forbs","none","Water level dropping significantly in lower stretch of survey",NA,NA
2023-06-15,"JML, RJV","FROG","RACH",19,9,0,10,0,0,0,0,"observed","Pima","Lower Empire Gulch","LCNCA",538681,3518612,538779,3519035,"no","stream","spring",NA,"6","2024","2115",51,"lotic","none","15.3","21.2","34.4","still","15","Lemma, algae","5","algae","20","willow, Scirpus, Eleocharis, forbs","100","willow, Scirpus, Eleocharis, forbs","sign",NA,NA,NA
2023-06-15,"JML, RJV","FROG","RAYA",7,5,0,2,0,0,0,0,"observed","Pima","Lower Empire Gulch","LCNCA",538681,3518612,538779,3519035,"no","stream","spring",NA,"6","2024","2115",51,"lotic","none","15.3","21.2","34.4","still","15","Lemma, algae","5","algae","20","willow, Scirpus, Eleocharis, forbs","100","willow, Scirpus, Eleocharis, forbs","sign",NA,NA,NA
2023-06-15,"JML, RJV","FROG","Rana sp.",12,0,0,0,0,12,0,0,"observed","Pima","Lower Empire Gulch","LCNCA",538681,3518612,538779,3519035,"no","stream","spring",NA,"6","2024","2115",51,"lotic","none","15.3","21.2","34.4","still","15","Lemma, algae","5","algae","20","willow, Scirpus, Eleocharis, forbs","100","willow, Scirpus, Eleocharis, forbs","sign","RACH or RAYA tadpoles. Uncertain of positive ID",NA,NA
2023-06-15,"CLP","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","McDaniel Well Tank","Appleton-Whittell",547466,3493573,NA,NA,"no","stock tank","well","9","9","2036","2044",8,"lentic","none","n/a","n/a","n/a","still","10","algae","100","Potamogeton","10","Eleocharis","100","Eleocharis","none","Apx 110mm. In north pond.",NA,NA
2023-06-15,"CLP","FROG","RACA",1,1,1,0,0,0,0,0,"removed","Santa Cruz","Finley Tank","Appleton-Whittell",547991,3496884,NA,NA,"no","stock tank","well","13","12","2106","2115",9,"lentic","none","n/a","n/a","n/a","still","10","Lemma, algae","0","0","10","grasses, Eleocharis, Scirpus","50","Eleocharis, Scirpus, grasses, willow","none","Removed 180mm female, ripe eggs, large oviducts. Frog had small wound on chest from RJ's previous near miss.",NA,NA
2023-06-20,"CLP, RJV","FROG","RACH",353,90,0,0,0,263,0,0,"dipnet, observed","Santa Cruz","Rudy Ronquillo","RU1",491210,3472714,NA,NA,"no","wildlife pond","well",NA,NA,"2020","2035",15,"lentic","none","27","20.9","23.7","still","100","Lemma","0","0","5","grasses, Eleocharis","100","grasses, Eleocharis, shrubs, trees","fenced","Chorus. Adults 65-90mm. Larvae: 250 in drinker (60-80mm), 13 in main tank (20-40mm) 11 dipnet passes.",NA,NA
2023-06-20,"CLP, RJV","FROG","BUAL",1,1,0,0,0,0,0,0,"observed","Santa Cruz","Cemetery Tank","Cobre Ridge BZ",472838,3483637,NA,NA,"no","stock tank","runoff",NA,NA,"2141","2150",9,"lentic","none","25.3","23.6","23.8","still","5","algae","15","algae","0","0","0","0","sign","In water. Fish jumping.",NA,NA
2023-06-20,"CLP, RJV","FROG","BUPU",1,1,0,0,0,0,0,0,"observed","Santa Cruz","Cemetery Tank","Cobre Ridge BZ",472838,3483637,NA,NA,"no","stock tank","runoff",NA,NA,"2141","2150",9,"lentic","none","25.3","23.6","23.8","still","5","algae","15","algae","0","0","0","0","sign","On bank. Fish jumping.",NA,NA
2023-06-20,"CLP, RJV","FROG","RACH",229,0,0,229,0,0,0,0,"observed","Santa Cruz","Chulo Tank","Cobre Ridge BZ",470443,3483376,NA,NA,"no","stock tank","runoff",NA,NA,"2222","2240",20,"lentic","none","23.6","23.1","33.700000000000003","still","0","0","0","0","5","grasses","80","grasses","sign",NA,NA,NA
2023-06-20,"CLP, RJV","FROG","RACA",1,1,0,0,0,0,0,0,"observed","Santa Cruz","Chulo Tank","Cobre Ridge BZ",470443,3483376,NA,NA,"no","stock tank","runoff",NA,NA,"2222","2240",20,"lentic","none","23.6","23.1","33.700000000000003","still","0","0","0","0","5","grasses","80","grasses","sign","Obs 160mm SVL, escaped",NA,NA
2023-06-21,"CLP, RJV","FROG","RACH",268,0,0,268,0,0,0,0,"observed","Santa Cruz","Chulo Tank","Cobre Ridge BZ",470443,3483376,NA,NA,"no","stock tank","runoff",NA,NA,"1420","1542",22,"lentic","none","33.799999999999997","26.7","21.3","still","0","0","0","0","5","grasses","80","grasses","sign",NA,NA,NA
2023-06-21,"CLP, RJV","FROG","RACA",1,1,1,0,0,0,0,0,"removed","Santa Cruz","Chulo Tank","Cobre Ridge BZ",470443,3483376,NA,NA,"no","stock tank","runoff",NA,NA,"1420","1542",22,"lentic","none","33.799999999999997","26.7","21.3","still","0","0","0","0","5","grasses","80","grasses","sign","160-170mm SVL. Couldn't recover. Waited 1hr w/ no sign.",NA,NA
2023-06-21,"CLP, RJV","FROG","RACH",14,14,0,0,0,0,0,0,"observed","Santa Cruz","Coches Tank","Cobre Ridge BZ",460041,3481169,NA,NA,"no","stock tank","runoff",NA,NA,"1704","1718",14,"lentic","none","31.6","29.3","22","breezy","0","0","0","0","0","0","25","grasses, willow","sign","All in NW corner/bank",NA,NA
2023-06-21,"CLP, RJV","FROG","RACH",212,0,0,212,0,0,0,0,"observed","Santa Cruz","Frog Tank","RU1",465419,3485055,NA,NA,"no","stock tank","runoff",NA,NA,"1809","1815",6,"lentic","none","29","25.8","25.6","breezy","0","0","0","0","0","0","0","0","sign","Most on east & south banks.",NA,NA
2023-06-21,"CLP, RJV","FROG","HYAR",16,16,0,0,0,0,0,0,"observed","Pima","Watergate Tank","Cobre Ridge BZ",465415,3489074,NA,NA,"no","stock tank","runoff",NA,NA,"2031","2040",9,"lentic","none","24.4","25.2","35.4","still","0","0","0","0","0","0","0","0","sign","Water level low.",NA,NA
2023-06-21,"CLP, RJV","FROG","BUPU",2,2,0,0,0,0,0,0,"observed","Pima","False Tank","Cobre Ridge BZ",463919,3489271,NA,NA,"no","stock tank","runoff",NA,NA,"2115","2125",10,"lentic","none","23.6","24.1","42.3","still","0","0","0","0","0","0","0","0","sign","Water level low.",NA,NA
2023-06-28,"CLP, JML, RJV","FROG","RACH",453,33,0,0,0,420,0,0,"dipnet, observed","Santa Cruz","Rudy Ronquillo","RU1",491210,3472714,NA,NA,"no","wildlife pond","well",NA,NA,"2015","2126",71,"lentic","none","n/a","n/a","n/a","still","100","Lemma","0","0","5","grasses, Eleocharis","100","grasses, Eleocharis, shrubs, trees","fenced","Collected: 32 adults + 100 tadpoles for Alamito Tk, 100 tadpoles to Agua Cercada. Observed: Tank - 32 adults, 20 tads. Drinker - 1 adult calling, 400 tads.",NA,NA
2023-06-28,"CLP, JML, RJV","FROG","RACH",132,32,0,0,0,100,0,0,"translocated","Santa Cruz","Alamito Tank","Cobre Ridge BZ",462976,3484700,NA,NA,"no","stock tank","runoff",NA,NA,"2345","2355",10,"lentic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","sign","RACH RELEASE! Adults: 16 male, 16 female. Collected from Rudy Ronquillo. All healthy upon release.",NA,NA
2023-06-29,"CLP, JML, RJV","FROG","RACH",100,0,0,0,0,100,0,0,"translocated","Santa Cruz","Agua Cercada Tank","RU1",469595,3482070,NA,NA,"no","stock tank","runoff",NA,NA,"40","55",15,"lentic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","sign","RACH RELEASE! 100 larvae from Rudy Ronquillo, all healthy.",NA,NA
2023-06-29,"JML, RJV","FROG","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544984,3490993,"no","stream","spring",NA,"12","1728","1811",43,"lotic","none","31","23.9","20.9","breezy","15","algae, Lemma","15","Potamogeton, algae","65","Scirpus, Typha, willlow, Potamogeton","100","grasses, willow, cottonwood, forbs","sign","End pool in creek dry. Sparticus & Romulus in TNC dry.",NA,NA
2023-06-29,"JML, RJV","FROG","RACA",15,0,0,15,9,0,0,0,"removed","Santa Cruz","Border Tank","Canelo",541581,3483029,NA,NA,"no","stock tank","runoff","28","24","1830","1900",30,"lentic","none","30","27.1","16","breezy","10","Potamogeton","40","Potamogeton, algae","20","Scirpus","5","Scirpus","sign","65-75mm SVL. Bulrush has grown significantly from last cutting. Veg mgmt should be considered.",NA,NA
2023-06-29,"JML, RJV","FROG","RACA",20,0,0,20,19,0,0,0,"removed","Santa Cruz","Canelo Tank","Canelo",542158,3483941,NA,NA,"no","stock tank","runoff","19","18","1906","2000",54,"lentic","steady","27.5","25.9","16.899999999999999","still","40","Potamogeton","90","Potamogeton","0","0","0","0","sign","65-75mm SVL.",NA,NA
2023-06-29,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","TNC, Lower","Canelo",544875,3492309,544978,3492466,"no","stream","spring",NA,"4","2035","2200",25,"lotic","none","21","19.100000000000001","34.5","still","0","0","10","algae","30","willow, grasses, Eleocharis, forbs","100","willow, grasses, Eleocharis, forbs","none","3 survey laps performed.",NA,NA
2023-06-29,"JML, RJV","FROG","RACA",1,0,0,1,1,0,0,0,"removed","Santa Cruz","TNC, Upper","Canelo",544852,3492268,544813,3492004,"no","stream","spring",NA,"6","2035","2200",25,"lotic","none","21","18.399999999999999","34.5","still","0","0","10","algae","20","willow, grasses, Eleocharis, forbs","100","willow, grasses, Eleocharis, forbs","none","80mm SVL. 3 laps performed, RACA was obs/rem on 3rd lap.",NA,NA
